year,last_name, first_name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2022,Manoah, Alek,666201,Blue Jays,TOR,R,93.3,762,2949,18.2037037,0.258392675,SIFT,Sinker,21.1,-21.5,-0.4,-2,14.7,-14.7,0,0,0.478431373,0.450980392
2022,Berríos, José,621244,Blue Jays,TOR,R,93.9,703,2721,16.7962963,0.258360897,SIFT,Sinker,20.8,-22.4,-1.7,-7,16.6,-15.4,1.3,8,0.290196078,0.717647059
2022,Mikolas, Miles,571945,Cardinals,STL,R,93,701,3152,19.45679012,0.222398477,SIFT,Sinker,19.5,-20.6,-1.1,-5,13.3,-13.9,-0.6,-4,0.376470588,0.337254902
2022,Whitlock, Garrett,676477,Red Sox,BOS,R,95.3,691,1166,7.197530864,0.592624357,SIFT,Sinker,17.2,-19.7,-2.5,-13,15.3,-15,0.4,2,0.215686275,0.545098039
2022,Márquez, Germán,608566,Rockies,COL,R,95.1,688,2839,17.52469136,0.242338852,SIFT,Sinker,21,-21.4,-0.4,-2,14.3,-15.2,-0.9,-6,0.478431373,0.278431373
2022,Hicks, Jordan,663855,Cardinals,STL,R,99.4,685,1051,6.487654321,0.651760228,SIFT,Sinker,19.7,-17.6,2.1,12,15.8,-14.9,0.9,6,0.780392157,0.643137255
2022,Alexander, Jason,669920,Brewers,MIL,R,92.4,658,1160,7.160493827,0.567241379,SIFT,Sinker,30.9,-23.9,7,29,16.4,-15.2,1.1,7,0.984313725,0.682352941
2022,Kluber, Corey,446372,Rays,TB,R,88.9,657,2454,15.14814815,0.267726161,SIFT,Sinker,26.1,-26.4,-0.3,-1,16.3,-15.2,1.2,8,0.498039216,0.694117647
2022,Hader, Josh,623352,Padres,SD,L,97.4,655,943,5.820987654,0.694591729,SIFT,Sinker,11.3,-19,-7.7,-41,8.5,-15,-6.5,-43,0.003921569,0.003921569
2022,Wright, Kyle,657140,Braves,ATL,R,94.4,644,2697,16.64814815,0.238783834,SIFT,Sinker,25.9,-22,3.9,18,16.6,-15.4,1.3,8,0.917647059,0.717647059
2022,Syndergaard, Noah,592789,Phillies,PHI,R,93.6,642,2026,12.50617284,0.316880553,SIFT,Sinker,20.8,-20.5,0.3,1,14.1,-14.3,-0.1,-1,0.576470588,0.431372549
2022,Ashby, Aaron,676879,Brewers,MIL,L,95.7,638,1878,11.59259259,0.33972311,SIFT,Sinker,20.1,-20.7,-0.6,-3,15.4,-14.8,0.6,4,0.454901961,0.607843137
2022,Smyly, Drew,592767,Cubs,CHC,L,92.6,637,1814,11.19753086,0.351157663,SIFT,Sinker,14.8,-21.1,-6.3,-30,8,-13.8,-5.8,-42,0.019607843,0.023529412
2022,Ray, Robbie,592662,Mariners,SEA,L,93.3,633,3047,18.80864198,0.207745323,SIFT,Sinker,18.8,-21.3,-2.6,-12,15.4,-14.6,0.8,6,0.184313725,0.631372549
2022,Freeland, Kyle,607536,Rockies,COL,L,89.6,628,2839,17.52469136,0.22120465,SIFT,Sinker,27.5,-25.2,2.2,9,13,-14.9,-1.9,-13,0.811764706,0.176470588
2022,Mayza, Tim,641835,Blue Jays,TOR,L,93.7,603,731,4.512345679,0.824897401,SIFT,Sinker,22.4,-20.3,2.1,11,17.1,-14,3.2,23,0.780392157,0.980392157
2022,Irvin, Cole,608344,Athletics,OAK,L,90.3,597,2610,16.11111111,0.228735632,SIFT,Sinker,21.5,-23,-1.5,-7,14.3,-14,0.3,2,0.317647059,0.529411765
2022,Castillo, Luis,622491,Mariners,SEA,R,96.9,595,2506,15.4691358,0.237430168,SIFT,Sinker,23.3,-22.5,0.8,3,17.8,-16.2,1.6,10,0.643137255,0.811764706
2022,Wilson, Bryse,669060,Pirates,PIT,R,92.1,593,1825,11.2654321,0.324931507,SIFT,Sinker,24.3,-23.6,0.7,3,16.2,-15.1,1.1,7,0.62745098,0.682352941
2022,Keller, Mitch,656605,Pirates,PIT,R,94.4,592,2661,16.42592593,0.222472755,SIFT,Sinker,19.7,-20.7,-1,-5,14.8,-14.8,0.1,0,0.384313725,0.478431373
2022,López, Jorge,605347,Twins,MIN,R,97.7,586,1161,7.166666667,0.504737295,SIFT,Sinker,20.6,-19.3,1.3,7,17.2,-15.3,1.9,12,0.71372549,0.854901961
2022,Foley, Jason,671345,Tigers,DET,R,96.3,584,961,5.932098765,0.607700312,SIFT,Sinker,23.8,-20.3,3.6,18,17.2,-15.3,1.9,12,0.898039216,0.854901961
2022,Otto, Glenn,657248,Rangers,TEX,R,92.2,582,2229,13.75925926,0.261103634,SIFT,Sinker,22.4,-21.9,0.5,2,13.9,-14.3,-0.5,-3,0.607843137,0.349019608
2022,Blackburn, Paul,621112,Athletics,OAK,R,91.7,579,1762,10.87654321,0.328603859,SIFT,Sinker,22.5,-22.6,-0.1,0,12.9,-14.5,-1.6,-11,0.525490196,0.203921569
2022,Junis, Jakob,596001,Giants,SF,R,91.9,577,1802,11.12345679,0.320199778,SIFT,Sinker,24.1,-23.4,0.7,3,12.9,-14.9,-2,-13,0.62745098,0.149019608
2022,Nola, Aaron,605400,Phillies,PHI,R,92.2,572,3039,18.75925926,0.188219809,SIFT,Sinker,22.6,-24.3,-1.7,-7,17,-15.1,1.8,12,0.290196078,0.843137255
2022,Cueto, Johnny,456501,White Sox,CWS,R,91.4,562,2372,14.64197531,0.23693086,SIFT,Sinker,23.5,-24.3,-0.8,-3,16.8,-14.9,1.9,13,0.411764706,0.854901961
2022,Woodruff, Brandon,605540,Brewers,MIL,R,95.8,545,2538,15.66666667,0.214736013,SIFT,Sinker,15.9,-19.8,-3.9,-20,14,-15,-1,-7,0.11372549,0.266666667
2022,Keller, Brad,641745,Royals,KC,R,93.4,536,2275,14.04320988,0.235604396,SIFT,Sinker,23.5,-21.1,2.4,11,10.4,-14.3,-3.9,-28,0.823529412,0.058823529
2022,Tate, Dillon,622253,Orioles,BAL,R,94,536,1077,6.648148148,0.497678737,SIFT,Sinker,25.2,-22.6,2.6,12,17.2,-15.5,1.7,11,0.839215686,0.823529412
2022,Sampson, Adrian,592716,Cubs,CHC,R,91.9,523,1694,10.45679012,0.308736718,SIFT,Sinker,21.4,-23.1,-1.7,-7,14.3,-14.7,-0.4,-3,0.290196078,0.376470588
2022,Kelly, Merrill,518876,D-backs,AZ,R,92.6,522,3071,18.95679012,0.169977206,SIFT,Sinker,24.4,-23.4,1,4,16.1,-15.1,0.9,6,0.666666667,0.643137255
2022,Lyles, Jordan,543475,Orioles,BAL,R,90.8,522,2988,18.44444444,0.174698795,SIFT,Sinker,20.8,-22.8,-2,-9,13.4,-14.1,-0.7,-5,0.262745098,0.31372549
2022,Montas, Frankie,593423,Yankees,NYY,R,95.6,515,2327,14.36419753,0.221314998,SIFT,Sinker,18.4,-20.6,-2.2,-10,15.5,-15.1,0.4,3,0.243137255,0.545098039
2022,Keuchel, Dallas,572971,Rangers,TEX,L,87.2,512,1165,7.191358025,0.439484979,SIFT,Sinker,30.1,-26.2,3.9,15,15.4,-14.1,1.3,9,0.917647059,0.717647059
2022,García, Luis,472610,Padres,SD,R,98.7,512,966,5.962962963,0.530020704,SIFT,Sinker,18.3,-17.9,0.4,2,14.8,-14.8,0,0,0.588235294,0.450980392
2022,Martínez, Adrián,661309,Athletics,OAK,R,93.8,511,1015,6.265432099,0.503448276,SIFT,Sinker,22.8,-22.4,0.4,2,17.3,-15.3,2,13,0.588235294,0.88627451
2022,Soto, Gregory,642397,Tigers,DET,L,98.1,502,1102,6.802469136,0.45553539,SIFT,Sinker,18.6,-18.9,-0.3,-2,16.7,-15.1,1.7,11,0.498039216,0.823529412
2022,Bard, Daniel,453268,Rockies,COL,R,98,496,953,5.882716049,0.5204617,SIFT,Sinker,21.4,-20.2,1.2,6,14.5,-15.8,-1.3,-8,0.698039216,0.235294118
2022,Gray, Sonny,543243,Twins,MIN,R,92,485,1872,11.55555556,0.259081197,SIFT,Sinker,22.7,-23.6,-0.9,-4,13.4,-15,-1.6,-11,0.403921569,0.203921569
2022,Loáisiga, Jonathan,642528,Yankees,NYY,R,98,482,761,4.697530864,0.633377135,SIFT,Sinker,17.2,-19.1,-1.9,-10,16.2,-15.2,1,6,0.274509804,0.666666667
2022,Ramírez, Erasmo,541640,Nationals,WSH,R,93.1,481,1222,7.543209877,0.393617021,SIFT,Sinker,24.8,-23.9,0.9,4,15.4,-15.5,-0.1,-1,0.654901961,0.431372549
2022,Alvarado, José,621237,Phillies,PHI,L,99.6,480,881,5.438271605,0.544835414,SIFT,Sinker,13.2,-16.1,-2.9,-18,12.7,-14,-1.3,-9,0.168627451,0.235294118
2022,Eflin, Zach,621107,Phillies,PHI,R,92.7,476,1194,7.37037037,0.398659966,SIFT,Sinker,24.6,-22.2,2.4,11,17,-14.7,2.3,15,0.823529412,0.941176471
2022,Loup, Aaron,571901,Angels,LAA,L,91.2,471,967,5.969135802,0.487073423,SIFT,Sinker,29.4,-28.3,1.2,4,18.9,-16.5,2.4,15,0.698039216,0.949019608
2022,Milner, Hoby,571948,Brewers,MIL,L,88.9,466,1088,6.716049383,0.428308824,SIFT,Sinker,34.8,-33.3,1.6,5,18.5,-16.8,1.7,10,0.729411765,0.823529412
2022,Rogers, Taylor,573124,Brewers,MIL,L,94.3,464,1085,6.697530864,0.42764977,SIFT,Sinker,23.2,-22.9,0.3,1,17,-15.5,1.6,10,0.576470588,0.811764706
2022,Winckowski, Josh,670174,Red Sox,BOS,R,94,458,1194,7.37037037,0.38358459,SIFT,Sinker,21.9,-21.2,0.7,3,14.6,-14.9,-0.2,-2,0.62745098,0.415686275
2022,Lodolo, Nick,666157,Reds,CIN,L,94.2,453,1779,10.98148148,0.254637437,SIFT,Sinker,24.3,-22.4,1.9,9,18.6,-15.5,3.1,20,0.764705882,0.976470588
2022,Quintana, José,500779,Cardinals,STL,L,91.4,446,2724,16.81481481,0.163729809,SIFT,Sinker,19.7,-23.2,-3.4,-15,12.6,-14.6,-2,-14,0.137254902,0.149019608
2022,Graveman, Kendall,608665,White Sox,CWS,R,96.5,445,1035,6.388888889,0.429951691,SIFT,Sinker,18.9,-20.1,-1.3,-6,15.5,-15.4,0.1,1,0.341176471,0.478431373
2022,Thompson, Zach,605507,Pirates,PIT,R,92.2,438,2080,12.83950617,0.210576923,SIFT,Sinker,24.1,-20.6,3.5,17,9.7,-13.5,-3.7,-28,0.894117647,0.062745098
2022,Bird, Jake,656234,Rockies,COL,R,95,430,745,4.598765432,0.577181208,SIFT,Sinker,30,-23.5,6.5,28,11.1,-15.8,-4.8,-30,0.976470588,0.035294118
2022,Falter, Bailey,663559,Phillies,PHI,L,91,427,1295,7.99382716,0.32972973,SIFT,Sinker,15.8,-20.2,-4.4,-22,7.9,-12.5,-4.6,-37,0.070588235,0.047058824
2022,Cuas, Jose,621016,Royals,KC,R,93.1,426,687,4.240740741,0.620087336,SIFT,Sinker,31.2,-32.1,-0.8,-3,16.9,-16.5,0.4,2,0.411764706,0.545098039
2022,Lawrence, Justin,664875,Rockies,COL,R,95.1,422,763,4.709876543,0.553079948,SIFT,Sinker,29.3,-27.5,1.7,6,16.5,-16.2,0.3,2,0.749019608,0.529411765
2022,Hendricks, Kyle,543294,Cubs,CHC,R,86.5,416,1347,8.314814815,0.308834447,SIFT,Sinker,27.8,-27.7,0,0,12.9,-14.1,-1.1,-8,0.549019608,0.262745098
2022,Sanchez, Aaron,592717,Twins,MIN,R,92.1,415,1006,6.209876543,0.412524851,SIFT,Sinker,22.5,-22.5,0,0,16.4,-14.6,1.9,13,0.549019608,0.854901961
2022,Wheeler, Zack,554430,Phillies,PHI,R,95.4,413,2358,14.55555556,0.175148431,SIFT,Sinker,18.5,-19.7,-1.2,-6,16,-15.1,1,7,0.356862745,0.666666667
2022,Pop, Zach,647315,Blue Jays,TOR,R,96.5,412,536,3.308641975,0.768656716,SIFT,Sinker,24.5,-20.3,4.1,20,17,-15.5,1.5,10,0.933333333,0.784313725
2022,Hill, Tim,657612,Padres,SD,L,89.5,410,745,4.598765432,0.55033557,SIFT,Sinker,38.5,-36.3,2.1,6,15.9,-16,-0.2,-1,0.780392157,0.415686275
2022,Rodríguez, Joely,570257,Mets,NYM,L,92.7,408,842,5.197530864,0.48456057,SIFT,Sinker,25.7,-23.5,2.1,9,17.4,-15.2,2.1,14,0.780392157,0.901960784
2022,Sánchez, Cristopher,650911,Phillies,PHI,L,93,404,662,4.086419753,0.610271903,SIFT,Sinker,23.5,-20.8,2.7,13,17.8,-14.1,3.7,26,0.854901961,1
2022,Skubal, Tarik,669373,Tigers,DET,L,94.8,404,1914,11.81481481,0.21107628,SIFT,Sinker,19.3,-20.3,-1,-5,15.2,-14.7,0.5,3,0.384313725,0.584313725
2022,Matz, Steven,571927,Cardinals,STL,L,94.5,402,849,5.240740741,0.473498233,SIFT,Sinker,18.3,-21.3,-3,-14,15.4,-15.2,0.2,1,0.164705882,0.501960784
2022,Cishek, Steve,518553,Nationals,WSH,R,89.8,394,1175,7.25308642,0.335319149,SIFT,Sinker,29.3,-29.4,-0.1,0,17.7,-17.6,0.1,0,0.525490196,0.478431373
2022,King, John,667463,Rangers,TEX,L,92.4,392,749,4.62345679,0.523364486,SIFT,Sinker,31.4,-24.4,7,29,15.6,-15.3,0.3,2,0.984313725,0.529411765
2022,Santana, Dennis,642701,Rangers,TEX,R,96.7,386,991,6.117283951,0.38950555,SIFT,Sinker,20.5,-20.8,-0.3,-1,17.6,-15.6,2,13,0.498039216,0.88627451
2022,Familia, Jeurys,544727,Red Sox,BOS,R,95.2,378,817,5.043209877,0.462668299,SIFT,Sinker,26.8,-20.6,6.2,30,15.5,-14.7,0.8,5,0.964705882,0.631372549
2022,Stammen, Craig,489334,Padres,SD,R,91.4,378,701,4.327160494,0.539229672,SIFT,Sinker,22.1,-23.2,-1.1,-5,14.2,-14.6,-0.4,-3,0.376470588,0.376470588
2022,Bleier, Richard,542947,Marlins,MIA,L,89.8,373,768,4.740740741,0.485677083,SIFT,Sinker,30.6,-24,6.6,27,15.5,-14.2,1.3,9,0.980392157,0.717647059
2022,Fried, Max,608331,Braves,ATL,L,93.6,373,2818,17.39506173,0.132363378,SIFT,Sinker,21.6,-21.1,0.5,2,11,-14.6,-3.6,-24,0.607843137,0.066666667
2022,Armstrong, Shawn,542888,Rays,TB,R,95.6,373,1047,6.462962963,0.356255969,SIFT,Sinker,18.6,-20.2,-1.5,-8,15.5,-15.1,0.4,3,0.317647059,0.545098039
2022,Blach, Ty,621389,Rockies,COL,L,91.1,370,674,4.160493827,0.548961424,SIFT,Sinker,24.1,-23,1.1,5,14.2,-14.8,-0.7,-4,0.68627451,0.31372549
2022,Elder, Bryce,693821,Braves,ATL,R,90.7,369,873,5.388888889,0.422680412,SIFT,Sinker,25,-22.4,2.6,12,14.5,-13.6,1,7,0.839215686,0.666666667
2022,Mantiply, Joe,573009,D-backs,AZ,L,90.4,364,861,5.314814815,0.422764228,SIFT,Sinker,29.4,-25.2,4.2,17,18.3,-15.1,3.2,21,0.941176471,0.980392157
2022,Fleming, Josh,676596,Rays,TB,L,91.2,362,662,4.086419753,0.546827795,SIFT,Sinker,30.3,-24.1,6.2,26,17.5,-14.9,2.6,17,0.964705882,0.960784314
2022,Lorenzen, Michael,547179,Angels,LAA,R,93.9,361,1654,10.20987654,0.218258767,SIFT,Sinker,22.7,-22.9,-0.2,-1,17,-15.4,1.6,10,0.517647059,0.811764706
2022,Chafin, Andrew,605177,Tigers,DET,L,91.6,352,899,5.549382716,0.391546162,SIFT,Sinker,20.6,-21.8,-1.2,-5,15.1,-13.9,1.2,8,0.356862745,0.694117647
2022,Bello, Brayan,678394,Red Sox,BOS,R,96.3,351,997,6.154320988,0.352056169,SIFT,Sinker,25.1,-21.2,3.9,18,17.2,-15.7,1.5,9,0.917647059,0.784313725
2022,Sandoval, Patrick,663776,Angels,LAA,L,93.4,349,2456,15.16049383,0.142100977,SIFT,Sinker,19,-21,-2,-10,13.7,-14.3,-0.7,-5,0.262745098,0.31372549
2022,Ramirez, Yohan,670990,Pirates,PIT,R,95.7,346,620,3.827160494,0.558064516,SIFT,Sinker,24.4,-21.8,2.6,12,17.8,-15.7,2.1,13,0.839215686,0.901960784
2022,Ottavino, Adam,493603,Mets,NYM,R,94.2,344,1057,6.524691358,0.325449385,SIFT,Sinker,24.7,-21.5,3.2,15,16.4,-15.2,1.2,8,0.866666667,0.694117647
2022,Civale, Aaron,650644,Guardians,CLE,R,91.3,344,1588,9.802469136,0.216624685,SIFT,Sinker,21.2,-22.4,-1.2,-5,12.2,-14.2,-2,-14,0.356862745,0.149019608
2022,Abreu, Albert,656061,Yankees,NYY,R,98.5,343,707,4.364197531,0.485148515,SIFT,Sinker,15.1,-18.5,-3.4,-18,14.7,-15.1,-0.4,-2,0.137254902,0.376470588
2022,Ashcraft, Graham,668933,Reds,CIN,R,97.1,343,1756,10.83950617,0.195330296,SIFT,Sinker,22.6,-20.8,1.7,8,9.7,-15.5,-5.8,-37,0.749019608,0.023529412
2022,Feltner, Ryan,663372,Rockies,COL,R,93.5,338,1675,10.33950617,0.201791045,SIFT,Sinker,25.7,-23.6,2.1,9,12.1,-15.6,-3.5,-23,0.780392157,0.074509804
2022,Machado, Andres,600921,Nationals,WSH,R,95,337,997,6.154320988,0.338014042,SIFT,Sinker,18.7,-21.3,-2.6,-12,15.4,-15.4,0,0,0.184313725,0.450980392
2022,Snead, Kirby,669912,Athletics,OAK,L,93.3,327,780,4.814814815,0.419230769,SIFT,Sinker,25.3,-23.7,1.6,7,18.7,-15.5,3.2,21,0.729411765,0.980392157
2022,Garrett, Braxton,666129,Marlins,MIA,L,90.9,325,1436,8.864197531,0.22632312,SIFT,Sinker,26.3,-22.9,3.4,15,16.4,-14.2,2.2,15,0.882352941,0.929411765
2022,Thompson, Ryan,657044,Rays,TB,R,90,324,679,4.191358025,0.477172312,SIFT,Sinker,41.7,-35.3,6.3,18,15.8,-16.5,-0.7,-4,0.97254902,0.31372549
2022,Moll, Sam,594580,Athletics,OAK,L,93.3,320,737,4.549382716,0.434192673,SIFT,Sinker,27.9,-28.3,-0.4,-1,13.2,-14.9,-1.7,-11,0.478431373,0.192156863
2022,Chavez, Jesse,445926,Braves,ATL,R,91.2,315,1202,7.419753086,0.262063228,SIFT,Sinker,25.6,-26.1,-0.6,-2,16.5,-15.4,1.1,7,0.454901961,0.682352941
2022,Morton, Charlie,450203,Braves,ATL,R,94.7,313,2903,17.91975309,0.107819497,SIFT,Sinker,25.4,-22.4,3,13,17.1,-15.6,1.4,9,0.858823529,0.764705882
2022,Floro, Dylan,571670,Marlins,MIA,R,92.6,312,863,5.327160494,0.361529548,SIFT,Sinker,23.2,-21.5,1.7,8,17.3,-14.3,3,21,0.749019608,0.968627451
2022,Taillon, Jameson,592791,Yankees,NYY,R,94.2,312,2805,17.31481481,0.111229947,SIFT,Sinker,16.2,-20.4,-4.2,-21,13.6,-14.6,-1,-7,0.082352941,0.266666667
2022,Cimber, Adam,643256,Blue Jays,TOR,R,86.5,310,1044,6.444444444,0.296934866,SIFT,Sinker,45.7,-45.8,-0.1,0,12.2,-12.3,-0.1,-1,0.525490196,0.431372549
2022,Alexander, Tyler,641302,Tigers,DET,L,90.1,309,1591,9.820987654,0.194217473,SIFT,Sinker,21,-24.4,-3.4,-14,14.8,-14.6,0.2,1,0.137254902,0.501960784
2022,Marte, Yunior,628708,Giants,SF,R,96.9,308,856,5.283950617,0.359813084,SIFT,Sinker,21.4,-20.5,0.9,4,17.7,-15.6,2.1,13,0.654901961,0.901960784
2022,McFarland, T.J.,519008,Cardinals,STL,L,88.8,306,487,3.00617284,0.628336756,SIFT,Sinker,34.2,-26.6,7.6,29,17.2,-15.2,2,13,0.992156863,0.88627451
2022,Peralta, Wandy,593974,Yankees,NYY,L,95.4,304,816,5.037037037,0.37254902,SIFT,Sinker,20.4,-20.9,-0.5,-2,17,-15.1,1.9,13,0.470588235,0.854901961
2022,Luzardo, Jesús,666200,Marlins,MIA,L,95.7,303,1644,10.14814815,0.184306569,SIFT,Sinker,18.2,-21.1,-2.9,-14,17.1,-15.3,1.7,11,0.168627451,0.823529412
2022,Bass, Anthony,542914,Blue Jays,TOR,R,95.4,299,986,6.086419753,0.303245436,SIFT,Sinker,16.2,-20.4,-4.2,-21,13.7,-15.1,-1.4,-9,0.082352941,0.219607843
2022,Lange, Alex,656638,Tigers,DET,R,96.2,298,1046,6.456790123,0.284894837,SIFT,Sinker,20.4,-20.2,0.2,1,15.8,-15.3,0.5,3,0.568627451,0.584313725
2022,Crowe, Wil,640444,Pirates,PIT,R,94.4,298,1380,8.518518519,0.215942029,SIFT,Sinker,17.8,-20.4,-2.6,-13,12.1,-14.6,-2.5,-17,0.184313725,0.109803922
2022,Arano, Víctor,644364,Nationals,WSH,R,93.9,293,678,4.185185185,0.432153392,SIFT,Sinker,21.3,-21.5,-0.2,-1,16.9,-15,1.9,13,0.517647059,0.854901961
2022,Doval, Camilo,666808,Giants,SF,R,98.4,290,1121,6.919753086,0.258697591,SIFT,Sinker,25.6,-19.6,6,31,11.3,-15.4,-4.1,-27,0.956862745,0.050980392
2022,Clevinger, Mike,605182,Padres,SD,R,93.2,288,1931,11.91975309,0.14914552,SIFT,Sinker,16.6,-22.9,-6.3,-28,14,-15.2,-1.2,-8,0.019607843,0.250980392
2022,Graterol, Brusdar,660813,Dodgers,LAD,R,99.7,288,675,4.166666667,0.426666667,SIFT,Sinker,19.8,-20.1,-0.3,-2,16.5,-16,0.5,3,0.498039216,0.584313725
2022,King, Michael,650633,Yankees,NYY,R,95.5,286,776,4.790123457,0.368556701,SIFT,Sinker,23.4,-21.3,2.1,10,16.9,-15.5,1.4,9,0.780392157,0.764705882
2022,Herget, Jimmy,623474,Angels,LAA,R,90.4,285,996,6.148148148,0.286144578,SIFT,Sinker,33.6,-32.8,0.8,3,18,-16.6,1.3,8,0.643137255,0.717647059
2022,Snider, Collin,676092,Royals,KC,R,96,283,583,3.598765432,0.48542024,SIFT,Sinker,26.6,-24.1,2.5,11,14.6,-16,-1.4,-9,0.835294118,0.219607843
